health science,DCU,f,16,R,10,T,1,2,Immunologist,"Scientist, water quality",course,mother,1,86,0,yes,yes,yes,no,no,yes,no,2,2,0,4,5,1,60,51,12,6
health science,UCD,m,22,R,6,A,0,2,Public house manager,Product designer,other,other,93,63,3,yes,yes,yes,yes,no,yes,no,3,1,1,4,5,1,8,79,81,94
business,UCC,m,20,U,10,A,3,2,Public house manager,Operations geologist,course,mother,181,84,10,yes,yes,yes,no,yes,yes,yes,5,5,5,3,3,4,54,76,69,47
physics,NCI,f,19,U,9,T,3,3,IT consultant,"Scientist, water quality",course,father,99,57,0,yes,no,no,no,no,no,no,5,2,0,2,5,1,20,13,23,70
computer science,UCC,m,15,R,6,T,1,2,"Scientist, clinical (histocompatibility and immunogenetics)",Medical laboratory scientific officer,home,other,44,35,0,no,yes,yes,no,yes,yes,no,2,2,0,3,3,4,1,91,54,28
psychology,DCU,f,21,R,7,A,3,4,"Scientist, clinical (histocompatibility and immunogenetics)",Chartered certified accountant,reputation,mother,49,94,0,yes,yes,no,yes,yes,yes,no,5,4,5,2,3,1,50,32,10,27
computer science,NCI,f,15,R,9,T,4,4,"Scientist, clinical (histocompatibility and immunogenetics)",Medical laboratory scientific officer,reputation,other,182,117,4,yes,yes,no,yes,yes,yes,no,4,2,0,1,5,5,7,57,71,67
engineering,UCD,f,17,U,8,A,0,2,Public house manager,Operations geologist,reputation,father,195,1,0,yes,no,yes,yes,no,yes,yes,4,3,3,3,2,5,10,66,93,36
health science,UCD,f,17,R,6,A,0,4,Immunologist,Operations geologist,other,other,229,14,1,no,yes,no,no,yes,yes,no,1,1,1,5,4,1,52,70,25,15
physics,DIT,m,21,U,3,T,1,2,Drilling engineer,Chartered certified accountant,other,mother,230,98,0,yes,yes,no,yes,no,yes,no,2,5,1,5,5,3,11,28,60,78
health science,NCI,f,18,U,6,T,3,0,Immunologist,Operations geologist,home,mother,156,41,0,no,yes,no,yes,yes,yes,yes,3,4,5,5,3,2,10,54,14,2
computer science,DCU,m,19,R,3,T,1,1,IT consultant,"Scientist, water quality",other,mother,70,76,9,no,yes,yes,no,no,yes,yes,1,1,1,3,5,3,16,71,77,53
math,DIT,f,16,U,10,A,0,1,"Scientist, clinical (histocompatibility and immunogenetics)",Medical laboratory scientific officer,course,father,239,60,3,yes,yes,no,yes,yes,yes,yes,1,4,5,1,1,3,8,81,1,96
health science,TCD,m,16,R,6,T,1,4,Drilling engineer,Chartered certified accountant,other,father,103,107,0,yes,yes,no,no,no,yes,no,2,3,3,3,3,3,27,13,5,79
psychology,UCC,f,19,R,7,A,4,1,Public house manager,"Scientist, water quality",course,mother,98,32,0,yes,yes,no,no,yes,yes,yes,4,5,5,2,5,2,0,25,76,66
engineering,TCD,m,20,R,3,A,3,4,Drilling engineer,Product designer,reputation,other,143,43,9,yes,no,yes,no,yes,yes,yes,5,2,0,4,2,2,10,99,56,49
engineering,TCD,f,16,U,7,T,0,2,Immunologist,Medical laboratory scientific officer,other,other,187,67,0,yes,yes,no,no,no,yes,no,3,4,5,3,2,3,16,66,55,8
physics,UCC,m,22,U,6,A,3,4,Drilling engineer,Operations geologist,home,mother,174,96,0,no,yes,no,no,yes,yes,yes,1,4,5,5,1,2,16,82,44,98
health science,NCI,f,15,R,9,A,0,4,Public house manager,Chartered certified accountant,other,father,10,111,0,yes,yes,no,no,no,yes,yes,5,3,3,1,5,4,3,99,93,90
physics,UCD,f,20,R,6,T,1,4,Public house manager,Product designer,course,other,55,18,0,yes,yes,no,yes,no,yes,yes,4,3,3,5,3,5,87,93,43,81
computer science,UCC,m,16,R,3,T,4,2,Drilling engineer,Operations geologist,other,mother,145,45,0,yes,yes,yes,no,no,yes,no,2,4,5,5,2,2,81,66,100,96
psychology,UCD,m,19,R,10,A,0,4,Public house manager,Operations geologist,reputation,mother,60,15,13,no,no,no,yes,no,yes,no,2,5,2,4,4,3,4,25,89,43
business,NUI-Galway,f,20,R,9,T,1,1,Drilling engineer,Product designer,course,father,144,48,0,yes,yes,no,yes,no,yes,yes,5,3,3,2,2,2,38,57,67,64
health science,DCU,f,20,R,3,A,4,0,Public house manager,Operations geologist,home,other,224,35,0,no,yes,no,yes,yes,yes,no,1,2,0,4,3,2,16,65,75,98
engineering,NCI,f,22,U,7,A,4,2,Drilling engineer,Medical laboratory scientific officer,home,father,213,95,15,yes,yes,no,no,yes,yes,no,3,3,3,2,3,2,7,92,84,48
psychology,DIT,f,17,U,7,T,1,0,IT consultant,Chartered certified accountant,other,mother,111,17,1,no,yes,no,yes,no,yes,no,3,2,0,4,2,1,74,5,68,85
engineering,UCC,m,19,R,6,A,2,3,"Scientist, clinical (histocompatibility and immunogenetics)","Scientist, water quality",home,mother,91,32,0,no,yes,no,no,yes,yes,no,2,5,5,2,2,3,16,57,39,68
computer science,DCU,m,15,R,5,T,2,1,Drilling engineer,Chartered certified accountant,reputation,other,175,106,0,no,yes,no,no,no,yes,no,3,3,3,1,2,4,19,66,61,39
computer science,NUI-Galway,f,18,U,5,A,3,4,Public house manager,Product designer,course,father,50,117,15,no,yes,no,yes,yes,yes,yes,4,1,1,5,2,1,7,10,29,65
engineering,NUI-Galway,f,16,U,10,A,2,2,Immunologist,Product designer,home,other,173,84,1,yes,yes,no,yes,no,yes,yes,3,4,5,1,2,2,2,0,46,75
physics,NUI-Galway,m,18,R,10,A,3,1,Drilling engineer,Chartered certified accountant,reputation,father,196,117,0,yes,no,no,yes,yes,yes,yes,5,3,3,1,3,4,3,37,6,49
psychology,UCC,m,20,U,3,T,0,3,"Scientist, clinical (histocompatibility and immunogenetics)",Medical laboratory scientific officer,home,father,148,106,0,yes,no,no,no,yes,yes,no,4,4,5,1,1,2,24,20,84,68
math,DCU,m,21,U,4,A,4,0,"Scientist, clinical (histocompatibility and immunogenetics)",Chartered certified accountant,reputation,other,113,90,15,no,yes,yes,yes,yes,yes,no,3,2,0,5,5,4,30,48,50,61
business,DCU,m,22,R,7,A,0,3,Immunologist,Chartered certified accountant,reputation,mother,151,18,0,yes,yes,no,no,yes,yes,no,5,1,1,3,2,4,0,66,62,99
psychology,DIT,f,21,U,5,A,4,3,"Scientist, clinical (histocompatibility and immunogenetics)",Medical laboratory scientific officer,other,other,171,63,0,yes,yes,no,yes,no,yes,yes,4,2,0,2,5,3,0,55,11,94
business,NCI,m,16,U,6,A,0,2,Immunologist,Operations geologist,course,mother,50,45,0,yes,yes,no,yes,yes,yes,yes,3,2,0,3,1,4,11,37,16,31
physics,DCU,f,18,U,7,T,1,2,Immunologist,Product designer,reputation,mother,37,8,0,yes,yes,no,no,yes,yes,no,5,2,0,5,2,2,30,7,28,18
health science,DCU,f,19,U,8,T,3,3,Public house manager,Product designer,home,father,85,98,0,yes,yes,no,yes,yes,yes,no,3,5,5,4,1,4,33,50,59,10
health science,NUI-Galway,m,15,U,9,A,0,4,Public house manager,Chartered certified accountant,course,mother,80,28,0,no,yes,no,yes,yes,yes,yes,1,1,1,4,1,4,8,71,26,27
psychology,DIT,f,16,R,5,T,3,4,"Scientist, clinical (histocompatibility and immunogenetics)","Scientist, water quality",home,mother,147,33,0,yes,yes,no,yes,no,yes,no,4,1,1,5,3,2,10,75,54,49
computer science,NUI-Galway,m,15,U,3,T,3,3,"Scientist, clinical (histocompatibility and immunogenetics)","Scientist, water quality",course,father,81,46,15,no,yes,no,no,yes,yes,yes,5,4,5,2,4,2,45,75,23,95
business,DCU,f,21,U,6,T,3,1,Immunologist,Product designer,course,father,165,80,13,yes,yes,no,yes,yes,no,yes,2,2,0,3,2,3,10,38,80,7
physics,UCD,m,15,R,9,T,1,4,IT consultant,Medical laboratory scientific officer,other,other,155,30,6,yes,yes,no,no,no,yes,no,2,2,0,5,1,3,3,9,74,15
psychology,UCC,m,20,R,10,T,0,0,"Scientist, clinical (histocompatibility and immunogenetics)",Product designer,reputation,father,123,119,0,yes,yes,no,no,yes,yes,yes,3,2,0,3,1,3,59,86,89,22
physics,NUI-Galway,f,16,R,5,A,3,4,Immunologist,Product designer,course,other,170,43,0,no,yes,no,no,no,yes,yes,5,5,1,2,5,5,20,75,0,14
engineering,NCI,f,22,R,8,T,3,1,Drilling engineer,"Scientist, water quality",home,father,205,89,10,yes,yes,yes,yes,yes,yes,no,3,5,4,5,5,4,18,66,10,21
engineering,NUI-Galway,m,16,R,7,T,4,3,Immunologist,Operations geologist,home,father,47,68,0,yes,yes,no,no,yes,yes,yes,3,2,0,4,1,1,17,4,3,94
physics,DIT,m,22,U,4,A,4,1,"Scientist, clinical (histocompatibility and immunogenetics)","Scientist, water quality",course,mother,210,59,0,yes,yes,no,yes,yes,yes,no,2,5,1,4,1,4,16,91,28,52
engineering,TCD,m,16,U,4,A,0,2,Public house manager,"Scientist, water quality",reputation,mother,119,69,0,yes,yes,no,yes,yes,yes,no,1,3,3,5,1,2,8,54,66,50
math,DIT,m,18,R,10,T,1,4,Public house manager,Operations geologist,other,other,222,99,0,no,no,no,no,no,yes,no,3,2,0,3,5,2,5,72,82,25
business,TCD,m,20,U,5,A,1,4,"Scientist, clinical (histocompatibility and immunogenetics)",Operations geologist,other,mother,17,99,0,yes,yes,yes,no,yes,yes,no,3,2,0,4,1,5,14,91,12,3
engineering,NCI,m,18,R,9,T,0,1,Drilling engineer,Chartered certified accountant,course,mother,21,86,0,no,no,no,no,yes,yes,no,1,4,5,4,1,2,5,49,42,82
physics,NUI-Galway,f,22,R,9,T,4,0,Immunologist,Product designer,course,mother,47,105,0,no,yes,no,yes,no,yes,yes,5,4,5,5,5,1,77,13,11,69
physics,TCD,f,21,R,5,T,2,2,Public house manager,Chartered certified accountant,reputation,father,151,17,3,yes,no,no,no,no,yes,yes,5,1,1,4,5,5,11,97,21,4
computer science,UCD,f,17,R,10,T,1,1,Drilling engineer,Product designer,reputation,other,211,101,0,no,yes,no,no,no,yes,yes,2,3,3,5,5,4,9,61,40,47
business,UCD,f,17,R,4,T,1,2,Immunologist,"Scientist, water quality",reputation,other,211,9,0,yes,yes,no,yes,no,yes,no,1,5,5,5,3,3,78,85,39,23
psychology,DCU,f,20,R,6,T,2,4,Drilling engineer,Operations geologist,reputation,mother,119,19,0,yes,yes,no,no,yes,yes,yes,4,4,5,3,5,2,28,76,21,35
physics,NCI,f,18,R,4,A,0,1,IT consultant,Medical laboratory scientific officer,other,father,178,50,15,no,yes,no,no,no,yes,no,3,1,1,2,2,3,7,34,93,27
psychology,UCC,m,22,R,5,A,3,4,Public house manager,Chartered certified accountant,home,mother,151,30,0,yes,yes,no,no,yes,yes,no,5,4,5,1,1,5,17,91,59,69
business,NUI-Galway,f,21,R,3,A,3,2,Drilling engineer,"Scientist, water quality",reputation,father,116,12,0,yes,yes,yes,no,yes,yes,yes,3,3,3,1,1,2,16,3,33,20
health science,DCU,m,15,R,8,A,1,3,Public house manager,Chartered certified accountant,reputation,father,59,39,0,yes,yes,no,no,no,yes,yes,1,1,1,3,5,1,96,93,61,32
health science,NCI,f,19,R,5,A,0,1,Drilling engineer,"Scientist, water quality",reputation,father,136,119,0,yes,yes,no,no,yes,yes,yes,1,3,3,2,3,2,44,84,37,29
computer science,NCI,m,22,R,10,A,2,1,"Scientist, clinical (histocompatibility and immunogenetics)",Chartered certified accountant,other,mother,66,72,0,yes,yes,yes,no,no,yes,yes,3,1,1,3,3,4,43,42,29,11
physics,NCI,m,16,U,6,T,4,1,Drilling engineer,Medical laboratory scientific officer,home,other,125,97,0,yes,yes,no,yes,yes,yes,yes,1,2,0,4,2,5,15,66,37,64
computer science,UCD,f,15,R,4,T,1,3,Drilling engineer,"Scientist, water quality",reputation,father,24,16,4,yes,no,no,yes,yes,yes,yes,1,5,4,5,1,2,6,55,95,60
physics,TCD,f,19,U,6,A,2,2,Public house manager,Medical laboratory scientific officer,course,mother,104,12,15,yes,yes,no,yes,no,yes,no,1,3,3,1,4,1,0,19,57,85
engineering,DCU,m,16,U,6,T,4,3,Public house manager,Operations geologist,home,father,93,46,12,no,yes,yes,no,no,yes,yes,1,2,0,5,1,1,14,66,33,57
math,NCI,f,20,U,3,A,3,0,"Scientist, clinical (histocompatibility and immunogenetics)",Operations geologist,other,mother,240,105,0,yes,yes,no,no,no,yes,yes,5,3,3,3,3,5,7,75,61,45
engineering,UCC,m,16,U,10,T,4,3,Immunologist,"Scientist, water quality",other,father,73,104,13,yes,no,no,yes,no,yes,yes,3,5,4,5,5,4,14,10,67,59
psychology,NUI-Galway,f,18,U,3,T,2,0,Drilling engineer,Chartered certified accountant,home,mother,154,60,12,yes,yes,no,no,yes,yes,no,1,2,0,5,3,2,8,72,22,15
psychology,NUI-Galway,f,20,R,5,T,1,0,"Scientist, clinical (histocompatibility and immunogenetics)",Product designer,course,other,187,118,0,no,yes,no,yes,no,yes,yes,2,5,5,5,4,5,79,73,84,74
health science,UCD,f,16,U,10,T,0,3,IT consultant,Operations geologist,reputation,mother,29,99,10,yes,yes,no,yes,yes,yes,yes,3,4,5,2,3,3,17,89,97,5
business,DCU,m,16,R,7,A,2,0,"Scientist, clinical (histocompatibility and immunogenetics)",Product designer,reputation,other,36,76,8,yes,no,no,no,yes,yes,no,4,5,2,4,1,5,0,30,29,41
computer science,NUI-Galway,m,17,R,9,A,2,0,Drilling engineer,"Scientist, water quality",home,other,203,117,9,yes,no,no,no,no,yes,yes,3,5,2,2,3,2,67,42,86,17
health science,TCD,f,20,R,10,A,0,1,Drilling engineer,"Scientist, water quality",course,mother,87,55,0,yes,yes,no,no,no,yes,no,2,4,5,5,2,4,2,26,99,4
engineering,UCC,m,21,R,3,A,1,1,Public house manager,Chartered certified accountant,reputation,father,100,18,8,yes,no,no,yes,no,yes,no,3,1,1,4,2,4,20,90,56,36
business,DCU,f,21,U,9,A,4,4,IT consultant,"Scientist, water quality",home,other,139,51,0,yes,yes,no,yes,yes,yes,yes,5,2,0,3,3,4,99,42,63,69
math,DCU,f,16,U,5,T,0,2,Immunologist,Medical laboratory scientific officer,home,father,147,74,2,no,yes,no,no,yes,yes,no,4,2,0,4,1,1,79,99,76,24
math,TCD,f,16,U,8,A,4,3,"Scientist, clinical (histocompatibility and immunogenetics)",Product designer,other,mother,179,60,0,yes,yes,yes,yes,no,yes,no,2,2,0,5,2,5,17,26,71,48
engineering,DCU,m,19,R,8,T,2,1,"Scientist, clinical (histocompatibility and immunogenetics)",Operations geologist,other,other,165,55,0,yes,no,no,yes,no,yes,yes,4,3,3,5,4,2,5,83,45,36
business,UCC,f,21,R,7,T,4,3,Drilling engineer,Chartered certified accountant,home,other,114,103,0,yes,yes,no,yes,yes,yes,yes,5,1,1,5,1,4,20,48,93,56
computer science,DIT,m,17,U,3,A,0,0,Public house manager,Chartered certified accountant,home,father,61,63,3,no,yes,no,yes,no,yes,yes,1,1,1,5,5,2,6,32,34,46
psychology,NCI,f,16,R,7,T,4,2,Immunologist,Operations geologist,home,other,179,41,5,yes,no,no,yes,no,yes,yes,1,5,3,2,3,5,63,55,92,89
physics,DCU,m,17,U,9,T,2,4,IT consultant,Operations geologist,course,father,135,46,5,yes,no,no,yes,no,yes,no,4,5,3,3,3,4,3,8,95,46
physics,TCD,f,22,U,9,A,3,1,Public house manager,Product designer,home,mother,233,53,12,no,no,no,yes,no,yes,no,4,5,4,4,3,2,41,40,52,42
business,UCD,m,22,R,5,A,4,3,Immunologist,Product designer,other,other,170,53,0,yes,yes,no,yes,yes,yes,no,2,2,0,1,2,3,5,35,82,51
business,UCC,m,17,R,6,T,3,1,IT consultant,Chartered certified accountant,course,other,224,28,0,yes,yes,no,no,no,yes,no,4,3,3,5,3,1,70,89,97,30
math,NCI,m,19,U,9,T,2,1,Drilling engineer,Medical laboratory scientific officer,other,mother,176,102,8,no,yes,no,yes,no,yes,no,4,1,1,1,1,5,8,10,91,15
computer science,DIT,f,15,U,5,T,4,4,Public house manager,Operations geologist,course,father,6,102,11,yes,no,no,no,yes,yes,yes,4,5,1,2,4,4,19,65,90,85
health science,DIT,m,15,R,9,A,1,2,IT consultant,Operations geologist,reputation,other,28,75,0,yes,yes,no,no,no,yes,yes,1,3,3,4,3,5,15,44,74,85
health science,DIT,f,17,U,4,A,2,2,"Scientist, clinical (histocompatibility and immunogenetics)",Operations geologist,reputation,other,125,66,0,no,yes,no,no,yes,yes,yes,1,3,3,1,4,1,40,41,72,10
computer science,NUI-Galway,f,19,R,6,A,2,1,IT consultant,"Scientist, water quality",other,mother,18,104,0,yes,no,no,yes,yes,yes,yes,3,5,3,4,5,3,24,34,89,52
engineering,NCI,f,20,U,6,A,2,4,"Scientist, clinical (histocompatibility and immunogenetics)",Operations geologist,other,mother,170,63,0,yes,yes,no,yes,no,yes,yes,2,1,1,3,3,1,19,2,37,87
computer science,UCD,m,18,R,5,A,4,2,IT consultant,Product designer,course,mother,156,74,0,no,yes,no,yes,no,yes,yes,1,3,3,1,4,5,2,84,90,5
psychology,UCD,f,21,U,10,A,1,1,IT consultant,"Scientist, water quality",other,mother,49,74,0,yes,yes,no,yes,yes,yes,yes,5,3,3,2,4,5,45,21,27,83
business,DCU,f,17,U,8,A,2,1,IT consultant,Chartered certified accountant,course,mother,175,79,0,yes,yes,no,yes,no,yes,no,1,4,5,3,4,5,15,55,1,62
physics,DCU,m,22,R,4,T,0,0,IT consultant,Chartered certified accountant,reputation,other,16,70,4,no,yes,no,yes,no,yes,yes,2,4,5,1,3,1,27,48,84,87
psychology,NUI-Galway,f,17,R,4,A,2,4,Immunologist,"Scientist, water quality",other,mother,60,89,0,yes,no,no,yes,no,yes,yes,2,5,2,5,2,2,13,28,33,66
engineering,NCI,f,18,U,5,T,4,1,"Scientist, clinical (histocompatibility and immunogenetics)",Medical laboratory scientific officer,reputation,other,111,112,8,yes,no,no,no,yes,yes,no,2,3,3,3,2,2,78,80,84,28
business,DCU,f,15,U,7,A,0,2,Public house manager,Product designer,other,other,202,91,0,no,no,no,yes,no,yes,no,3,2,0,4,4,1,15,82,60,16
math,NUI-Galway,m,20,U,6,A,0,2,"Scientist, clinical (histocompatibility and immunogenetics)",Medical laboratory scientific officer,other,mother,190,10,0,yes,yes,no,yes,no,yes,yes,3,2,0,5,3,5,56,78,45,60
engineering,UCD,f,16,R,4,T,2,4,Public house manager,Medical laboratory scientific officer,other,other,112,23,0,yes,yes,yes,no,no,yes,yes,4,5,3,5,1,3,83,62,73,20
computer science,TCD,m,15,R,6,T,1,0,Public house manager,Medical laboratory scientific officer,course,father,159,107,0,yes,yes,no,no,no,yes,no,5,1,1,4,5,1,20,83,17,77
psychology,UCC,m,15,R,3,T,3,2,Immunologist,Operations geologist,home,father,225,30,0,yes,yes,yes,no,yes,yes,yes,4,1,1,5,2,1,66,33,66,22
business,DIT,m,21,R,9,A,3,1,Drilling engineer,"Scientist, water quality",home,other,185,13,0,yes,yes,no,no,yes,no,no,3,1,1,4,2,2,79,1,81,87
engineering,TCD,m,17,R,4,A,4,1,Drilling engineer,Medical laboratory scientific officer,reputation,mother,111,29,0,no,yes,no,no,no,yes,no,1,3,3,3,4,3,99,58,8,40
psychology,TCD,m,19,R,5,A,2,2,Immunologist,Medical laboratory scientific officer,home,father,151,20,0,yes,yes,no,no,no,yes,yes,3,3,3,5,5,2,9,67,57,79
math,DCU,f,21,U,3,A,2,4,Public house manager,Medical laboratory scientific officer,home,other,159,11,0,no,yes,no,no,no,yes,yes,1,2,0,5,3,4,7,55,22,24
physics,TCD,m,21,U,4,A,0,4,"Scientist, clinical (histocompatibility and immunogenetics)",Chartered certified accountant,course,father,153,81,13,yes,yes,no,no,no,yes,yes,5,5,4,2,1,4,9,97,40,41
computer science,TCD,f,16,R,7,T,2,1,Immunologist,"Scientist, water quality",other,other,147,114,8,no,yes,no,yes,yes,no,yes,3,3,3,2,4,5,44,38,35,86
business,NUI-Galway,f,21,R,8,T,1,2,Drilling engineer,Product designer,course,father,158,35,0,no,yes,no,yes,yes,yes,no,5,1,1,4,2,5,18,46,100,31
engineering,DCU,m,21,U,3,A,4,0,Immunologist,Chartered certified accountant,course,father,118,98,0,yes,no,no,no,no,yes,yes,3,4,5,4,2,1,15,56,79,55
math,UCD,f,21,R,6,T,0,2,Immunologist,Operations geologist,course,other,210,64,0,no,no,yes,yes,no,yes,no,3,3,3,3,2,1,69,68,12,81
business,DIT,f,17,U,5,T,4,3,Immunologist,"Scientist, water quality",home,other,46,72,0,no,yes,no,yes,no,yes,no,4,5,5,1,1,1,20,44,49,92
physics,TCD,f,20,R,8,T,1,2,Public house manager,"Scientist, water quality",home,mother,115,106,8,yes,yes,yes,no,no,yes,no,1,4,5,1,2,2,1,73,92,72
computer science,TCD,f,16,U,6,T,3,2,IT consultant,Medical laboratory scientific officer,course,father,119,116,0,yes,yes,no,yes,yes,yes,no,2,3,3,4,3,1,10,90,65,11
math,UCC,m,17,R,10,A,0,1,Public house manager,"Scientist, water quality",course,other,179,22,0,yes,yes,no,yes,yes,yes,yes,5,4,5,5,2,1,80,100,53,98
psychology,NCI,m,15,R,8,A,2,0,Public house manager,Product designer,course,mother,175,117,6,yes,yes,yes,yes,no,yes,no,4,1,1,3,3,4,37,90,49,52
engineering,NCI,f,15,R,5,A,1,1,Drilling engineer,Product designer,reputation,father,90,76,3,yes,yes,no,yes,yes,yes,no,1,4,5,4,1,5,70,94,32,98
health science,NCI,m,21,U,8,T,0,4,Immunologist,Operations geologist,reputation,mother,182,37,0,no,yes,no,no,no,yes,yes,3,4,5,2,4,1,13,87,94,68
engineering,DIT,m,15,R,4,A,1,0,IT consultant,Chartered certified accountant,reputation,mother,239,19,4,yes,yes,no,yes,yes,yes,no,2,1,1,3,1,4,69,90,100,78
health science,NUI-Galway,f,21,R,4,T,0,2,IT consultant,Product designer,course,other,216,106,0,no,yes,no,no,no,yes,no,4,3,3,2,5,3,5,42,97,53
math,NUI-Galway,f,17,U,7,A,4,0,Drilling engineer,Medical laboratory scientific officer,course,father,65,55,0,yes,yes,no,yes,no,yes,yes,5,4,5,5,5,3,17,82,52,17
health science,TCD,f,18,U,8,T,2,2,IT consultant,"Scientist, water quality",home,mother,184,19,0,yes,no,no,no,no,yes,no,5,2,0,2,4,5,85,93,35,94
psychology,UCD,m,16,R,7,A,1,4,Public house manager,Medical laboratory scientific officer,other,mother,32,55,0,yes,yes,no,yes,yes,yes,no,1,1,1,2,5,4,63,100,37,29
business,NCI,m,21,R,3,A,0,2,Public house manager,Product designer,course,mother,87,119,14,no,yes,no,no,no,no,yes,2,1,1,3,5,3,19,43,39,39
engineering,NCI,f,15,R,8,A,2,3,IT consultant,Operations geologist,other,father,14,99,0,no,no,no,yes,no,no,yes,3,3,3,3,4,2,20,68,35,12
physics,UCC,f,15,U,5,T,0,3,Public house manager,Operations geologist,other,other,39,54,0,no,yes,no,no,yes,yes,no,1,1,1,4,4,5,15,67,55,53
math,NCI,m,22,R,7,A,1,3,IT consultant,Chartered certified accountant,reputation,father,226,54,0,yes,yes,no,yes,no,yes,yes,2,4,5,4,4,5,11,69,96,81
physics,NUI-Galway,f,20,R,9,A,3,2,Public house manager,Operations geologist,reputation,other,129,65,5,yes,no,no,yes,no,yes,yes,5,5,4,4,5,3,74,97,97,39
math,DCU,f,20,U,5,A,4,0,Drilling engineer,"Scientist, water quality",home,mother,59,54,13,yes,yes,no,no,yes,yes,yes,5,4,5,5,2,2,20,93,18,100
physics,UCC,m,15,R,8,A,1,0,Immunologist,Product designer,course,father,206,70,0,no,yes,no,yes,no,yes,no,1,5,3,3,5,3,5,76,20,16
psychology,NCI,f,17,R,3,T,2,4,Immunologist,"Scientist, water quality",other,father,66,84,0,yes,yes,yes,yes,yes,yes,yes,2,2,0,2,4,3,17,13,67,99
math,DIT,f,21,R,7,T,2,4,Immunologist,"Scientist, water quality",course,father,68,62,0,yes,yes,no,no,yes,yes,yes,5,5,5,5,2,1,11,67,45,65
physics,DCU,f,21,R,10,A,4,0,IT consultant,Chartered certified accountant,course,mother,58,5,12,yes,yes,no,no,no,yes,no,4,4,5,4,4,1,95,60,77,75
computer science,DCU,f,21,U,10,A,4,3,"Scientist, clinical (histocompatibility and immunogenetics)",Medical laboratory scientific officer,home,other,130,108,0,yes,yes,no,yes,yes,yes,no,1,3,3,3,1,3,2,93,3,62
math,NCI,m,18,U,8,T,3,2,Public house manager,"Scientist, water quality",other,other,195,9,0,yes,yes,no,yes,no,yes,no,4,4,5,4,2,4,2,44,72,55
business,NCI,m,16,U,10,A,2,3,Drilling engineer,Chartered certified accountant,course,father,171,21,1,no,no,no,yes,no,yes,no,3,4,5,1,2,4,4,80,34,85
engineering,NCI,f,15,R,4,T,1,4,"Scientist, clinical (histocompatibility and immunogenetics)","Scientist, water quality",reputation,father,177,41,0,yes,yes,no,yes,no,yes,no,5,2,0,2,2,3,12,66,5,54
business,UCD,m,22,R,6,A,1,2,Immunologist,Chartered certified accountant,reputation,father,201,4,11,yes,yes,yes,no,yes,yes,no,1,5,1,2,2,5,14,67,54,4
computer science,UCC,m,15,R,8,A,1,0,IT consultant,Operations geologist,reputation,mother,220,95,0,yes,yes,no,no,no,yes,yes,1,3,3,1,2,5,17,97,75,15
computer science,NUI-Galway,f,19,R,10,T,0,1,Public house manager,Operations geologist,other,other,74,40,0,yes,yes,no,no,no,yes,yes,2,5,2,2,3,5,25,82,42,73
engineering,UCC,f,19,U,5,A,2,2,IT consultant,Product designer,home,other,223,28,0,no,yes,no,yes,no,yes,yes,5,3,3,5,3,1,0,66,14,65
physics,NCI,m,18,U,6,A,2,1,IT consultant,Product designer,reputation,father,153,86,0,yes,yes,no,yes,no,yes,yes,3,2,0,4,3,3,4,96,96,95
physics,DIT,m,16,U,6,T,0,2,Public house manager,Medical laboratory scientific officer,home,other,203,109,7,yes,yes,no,yes,no,yes,yes,1,1,1,5,2,2,55,29,77,36
physics,DCU,m,16,U,7,A,0,4,IT consultant,Medical laboratory scientific officer,home,other,31,57,0,yes,yes,no,yes,no,yes,no,3,5,2,3,1,3,41,47,95,79
computer science,TCD,f,22,R,6,T,4,0,IT consultant,Product designer,home,mother,213,111,15,no,yes,no,no,yes,yes,yes,1,1,1,3,5,4,10,34,49,37
psychology,DIT,m,19,R,4,T,0,1,Drilling engineer,Medical laboratory scientific officer,home,father,77,85,7,yes,yes,no,no,no,yes,yes,2,5,4,3,1,3,19,51,15,86
business,TCD,m,19,R,10,T,1,0,"Scientist, clinical (histocompatibility and immunogenetics)",Chartered certified accountant,reputation,mother,228,78,0,yes,yes,no,no,no,yes,yes,4,3,3,4,4,4,15,92,42,51
engineering,UCD,f,21,U,5,A,4,2,"Scientist, clinical (histocompatibility and immunogenetics)","Scientist, water quality",other,father,240,83,7,yes,yes,no,no,no,yes,no,1,1,1,5,2,3,20,47,29,27
business,UCD,m,21,R,8,T,0,2,Public house manager,Operations geologist,course,father,178,115,0,yes,yes,no,no,yes,yes,no,3,2,0,3,3,2,62,67,99,43
physics,UCD,f,16,R,10,A,1,4,IT consultant,Chartered certified accountant,other,mother,82,53,4,yes,yes,no,no,yes,yes,no,5,5,5,5,4,1,0,75,90,94
psychology,DCU,m,18,U,9,T,4,4,"Scientist, clinical (histocompatibility and immunogenetics)",Medical laboratory scientific officer,reputation,father,228,99,14,yes,yes,no,yes,no,yes,no,3,3,3,2,4,3,22,44,43,26
business,UCD,f,19,R,5,A,2,3,Immunologist,Operations geologist,reputation,mother,25,90,0,yes,no,no,yes,no,no,yes,2,2,0,1,2,1,2,86,88,38
math,DCU,m,20,R,4,A,0,4,Public house manager,Medical laboratory scientific officer,reputation,other,163,34,0,no,yes,no,yes,no,yes,yes,3,2,0,3,2,5,12,12,46,89
math,TCD,m,21,U,4,T,3,2,Public house manager,"Scientist, water quality",other,mother,152,101,0,yes,yes,no,yes,yes,yes,yes,4,3,3,1,1,1,3,98,12,88
